mean_kwh day hour prediction date holiday
1.1382699499165276 627 23 1.1091430712858097 2010-09-20 False
0.8788844355377422 628 0 0.8336613897683719 2010-09-21 False
0.6883989645958584 628 1 0.6577843692717881 2010-09-21 False
0.6056573146292585 628 2 0.5882514580903182 2010-09-21 False
0.5758011022044088 628 3 0.5592546242292951 2010-09-21 False
0.575810955243821 628 4 0.5669000166638893 2010-09-21 False
0.6107094188376754 628 5 0.6026108981836361 2010-09-21 False
0.7542177688710755 628 6 0.754779536743876 2010-09-21 False
1.1660729792919171 628 7 1.1513841026495584 2010-09-21 False
1.363130260521042 628 8 1.3526857190468256 2010-09-21 False
1.4129033066132264 628 9 1.391305949008499 2010-09-21 False
1.425536072144289 628 10 1.44109331778037 2010-09-21 False
1.4594103206412827 628 11 1.4807088818530243 2010-09-21 False
1.4946078824315296 628 12 1.5513172804532578 2010-09-21 False
1.441796927187709 628 13 1.4883239460089983 2010-09-21 False
1.4072688710754844 628 14 1.4462922846192303 2010-09-21 False
1.4648463593854375 628 15 1.5249175137477085 2010-09-21 False
1.58088126252505 628 16 1.7068578570238293 2010-09-21 False
1.7263301603206411 628 17 1.83837660389935 2010-09-21 False
1.6083677354709418 628 18 1.7586770538243626 2010-09-21 False
1.6737356379425516 628 19 1.821163306115648 2010-09-21 False
1.866732130928524 628 20 1.8696483919346776 2010-09-21 False
1.7536718436873748 628 21 1.764390101649725 2010-09-21 False
1.480051269205077 628 22 1.4806757207132144 2010-09-21 False
1.15300334001336 628 23 1.158693217797034 2010-09-21 False
0.864284330103575 629 0 0.8743286118980169 2010-09-22 False
0.6770895422652856 629 1 0.6902047992001333 2010-09-22 False
0.6011592048112262 629 2 0.625272621229795 2010-09-22 False
0.577601904443702 629 3 0.5905032494584236 2010-09-22 False
0.5852026394921483 629 4 0.5864585902349608 2010-09-22 False
0.6249249916471767 629 5 0.6333206132311282 2010-09-22 False
0.7856655529568993 629 6 0.7896307282119648 2010-09-22 False
1.2010644837955229 629 7 1.206252291284786 2010-09-22 False
1.3545023387905113 629 8 1.3783692717880356 2010-09-22 False
1.4174634146341465 629 9 1.4410313281119815 2010-09-22 False
1.4543396257935182 629 10 1.4826165639060158 2010-09-22 False
1.426770965586368 629 11 1.4865292451258123 2010-09-22 False
1.4756364851319743 629 12 1.5336128978503585 2010-09-22 False
1.418480454393585 629 13 1.48506298950175 2010-09-22 False
1.421499498830605 629 14 1.4572014664222628 2010-09-22 False
1.483333277647845 629 15 1.5025379103482752 2010-09-22 False
1.6292834948212496 629 16 1.6315347442092984 2010-09-22 False
1.7599213164049448 629 17 1.7423001166472254 2010-09-22 False
1.652727530905446 629 18 1.617122979503416 2010-09-22 False
1.7778748747076512 629 19 1.6397103816030665 2010-09-22 False
1.8892086535248915 629 20 1.85987352107982 2010-09-22 False
1.7752986969595723 629 21 1.756755040826529 2010-09-22 False
1.4633184096224523 629 22 1.4962869521746376 2010-09-22 False
1.1136366521884395 629 23 1.1586785535744042 2010-09-22 False
0.8194754344919786 630 0 0.8359728288048008 2010-09-23 False
0.6586463903743316 630 1 0.652113685614269 2010-09-23 False
0.5949715909090909 630 2 0.5936411068511419 2010-09-23 False
0.5728248663101605 630 3 0.5697369561593598 2010-09-23 False
0.5880349264705883 630 4 0.5790515085847642 2010-09-23 False
0.6305250668449198 630 5 0.6213620603433906 2010-09-23 False
0.7951148061497325 630 6 0.7789446574429072 2010-09-23 False
1.2027611965240643 630 7 1.1882885480913483 2010-09-23 False
1.366599598930481 630 8 1.3421308551425235 2010-09-23 False
1.4359391711229943 630 9 1.4604419069844972 2010-09-23 False
1.4463607954545457 630 10 1.4722995499249876 2010-09-23 False
1.4497581885026736 630 11 1.462935322553759 2010-09-23 False
1.503327205882353 630 12 1.5032297049508252 2010-09-23 False
1.4319744318181815 630 13 1.440362893815636 2010-09-23 False
1.4397416443850268 630 14 1.3955469244874146 2010-09-23 False
1.496079378342246 630 15 1.493610101683614 2010-09-23 False
1.6701397058823528 630 16 1.643388731455243 2010-09-23 False
1.781756517379679 630 17 1.7202020336722788 2010-09-23 False
1.6987992981283422 630 18 1.6601453575595932 2010-09-23 False
1.7839998328877005 630 19 1.6984469078179696 2010-09-23 False
1.92071557486631 630 20 1.8848508084680784 2010-09-23 False
1.7683348930481284 630 21 1.7490741790298383 2010-09-23 False
1.502415942513369 630 22 1.463630105017503 2010-09-23 False
1.1598470922459891 630 23 1.1461413568928156 2010-09-23 False
0.8777240802675585 631 0 0.8627788156797331 2010-09-24 False
0.6771010033444815 631 1 0.6784894078398666 2010-09-24 False
0.6153563545150502 631 2 0.6073884904086739 2010-09-24 False
0.5890183946488294 631 3 0.576848373644704 2010-09-24 False
0.5948546822742474 631 4 0.5797572977481235 2010-09-24 False
0.6347165551839465 631 5 0.6198351959966639 2010-09-24 False
0.8016769230769231 631 6 0.787694745621351 2010-09-24 False
1.2172270903010034 631 7 1.180290075062552 2010-09-24 False
1.36703745819398 631 8 1.3426066722268557 2010-09-24 False
1.415863712374582 631 9 1.4069521267723102 2010-09-24 False
1.4443051839464882 631 10 1.413138448707256 2010-09-24 False
1.4355909698996656 631 11 1.4607754795663053 2010-09-24 False
1.5014382943143814 631 12 1.4986820683903253 2010-09-24 False
1.432448829431438 631 13 1.4124892410341952 2010-09-24 False
1.4348903010033445 631 14 1.3800645537948288 2010-09-24 False
1.4852707357859531 631 15 1.4777364470391992 2010-09-24 False
1.656686120401338 631 16 1.6267279399499583 2010-09-24 False
1.7433065217391304 631 17 1.7071799833194328 2010-09-24 False
1.7298381270903012 631 18 1.6217432860717262 2010-09-24 False
1.843854849498328 631 19 1.6536391993327777 2010-09-24 False
1.88722508361204 631 20 1.8477561301084235 2010-09-24 False
1.748335953177257 631 21 1.781373978315263 2010-09-24 False
1.4843909698996656 631 22 1.486645871559633 2010-09-24 False
1.164771906354515 631 23 1.166389324437031 2010-09-24 False
0.8745291854825221 632 0 0.8833208681135225 2010-09-25 False
0.6843706305402241 632 1 0.6864689482470784 2010-09-25 False
0.6163518983107543 632 2 0.6178652754590985 2010-09-25 False
0.5848499749121927 632 3 0.5971148580968281 2010-09-25 False
0.5838431175781903 632 4 0.5917372287145243 2010-09-25 False
0.6249183810001672 632 5 0.6245699499165276 2010-09-25 False
0.7742351563806656 632 6 0.7632467445742904 2010-09-25 False
1.1777534704800134 632 7 1.1593919866444071 2010-09-25 False
1.37663020572002 632 8 1.3724492487479132 2010-09-25 False
1.4424587723699611 632 9 1.4716220367278798 2010-09-25 False
1.4995485867201872 632 10 1.476361268781302 2010-09-25 False
1.4719767519652116 632 11 1.461019198664441 2010-09-25 False
1.514137815688242 632 12 1.506883305509182 2010-09-25 False
1.4323602609131962 632 13 1.458166777963272 2010-09-25 False
1.4028549924736575 632 14 1.4167871452420702 2010-09-25 False
1.4725547750459944 632 15 1.4554227045075123 2010-09-25 False
1.5833426994480684 632 16 1.570846076794658 2010-09-25 False
1.6559593577521323 632 17 1.650309348914858 2010-09-25 False
1.6095597926074596 632 18 1.5668419031719532 2010-09-25 False
1.6985740090316106 632 19 1.606311686143573 2010-09-25 False
1.8262756313764843 632 20 1.823384641068448 2010-09-25 False
1.704685566148185 632 21 1.7311519198664442 2010-09-25 False
1.4875310252550595 632 22 1.4988876460767946 2010-09-25 False
1.2519347717009537 632 23 1.2520136894824707 2010-09-25 False
0.9907267558528428 633 0 0.9784896494156928 2010-09-26 False
0.7702444816053512 633 1 0.7557238731218698 2010-09-26 False
0.6526941471571907 633 2 0.6427070116861436 2010-09-26 False
0.5975188963210702 633 3 0.5991131886477462 2010-09-26 False
0.5784448160535117 633 4 0.5782093489148581 2010-09-26 False
0.5937655518394649 633 5 0.5897424040066778 2010-09-26 False
0.6559008361204014 633 6 0.6602220367278798 2010-09-26 False
0.7962702341137123 633 7 0.8079687813021703 2010-09-26 False
1.0960555183946488 633 8 1.0829280467445743 2010-09-26 False
1.3784329431438127 633 9 1.401890651085142 2010-09-26 False
1.514783110367893 633 10 1.5308632721202002 2010-09-26 False
1.5584198996655516 633 11 1.5826148580968282 2010-09-26 False
1.5916640468227423 633 12 1.6421729549248747 2010-09-26 False
1.5484122073578597 633 13 1.6138559265442405 2010-09-26 False
1.483096153846154 633 14 1.550301001669449 2010-09-26 False
1.4347157190635451 633 15 1.504062103505843 2010-09-26 False
1.4739956521739128 633 16 1.546790150250417 2010-09-26 False
1.6263558528428097 633 17 1.713749916527546 2010-09-26 False
1.6921177257525082 633 18 1.736370450751252 2010-09-26 False
1.7791235785953177 633 19 1.763196494156928 2010-09-26 False
1.7648974916387958 633 20 1.7870961602671118 2010-09-26 False
1.637676755852843 633 21 1.661471285475793 2010-09-26 False
1.4015229096989967 633 22 1.436304507512521 2010-09-26 False
1.2052602006688964 633 23 1.2146489148580968 2010-09-26 False
0.9815846153846154 634 0 0.9736510851419032 2010-09-27 False
0.7702175585284281 634 1 0.7861454090150252 2010-09-27 False
0.6560392976588628 634 2 0.6741247078464107 2010-09-27 False
0.5955409698996655 634 3 0.614471285475793 2010-09-27 False
0.5719382943143813 634 4 0.5880752921535893 2010-09-27 False
0.56813745819398 634 5 0.5897736227045075 2010-09-27 False
0.6037441471571907 634 6 0.6333340567612689 2010-09-27 False
0.7071237458193981 634 7 0.7204090150250417 2010-09-27 False
0.8955262541806019 634 8 0.925426711185309 2010-09-27 False
1.1801709030100336 634 9 1.2140170283806344 2010-09-27 False
1.4067789297658864 634 10 1.4405863105175292 2010-09-27 False
1.5233177257525083 634 11 1.5792208681135225 2010-09-27 False
1.6324055183946489 634 12 1.6760400667779631 2010-09-27 False
1.547489297658863 634 13 1.668264941569282 2010-09-27 False
1.423965050167224 634 14 1.5282833055091818 2010-09-27 False
1.3523240802675585 634 15 1.4711726210350584 2010-09-27 False
1.3604379598662206 634 16 1.4877207011686144 2010-09-27 False
1.4514847826086958 634 17 1.5782238731218696 2010-09-27 False
1.5988720735785955 634 18 1.5873687813021702 2010-09-27 False
1.7649147157190637 634 19 1.7133617696160268 2010-09-27 False
1.7978100334448162 634 20 1.78548347245409 2010-09-27 False
1.6660943143812708 634 21 1.6948949916527545 2010-09-27 False
1.4353010033444815 634 22 1.428786811352254 2010-09-27 False
1.1168217391304347 634 23 1.1382699499165276 2010-09-27 False
0.8449519986619836 635 0 0.8788844355377422 2010-09-28 False
0.6663237999665496 635 1 0.6883989645958584 2010-09-28 False
0.5864992473657803 635 2 0.6056573146292585 2010-09-28 False
0.5535193176116407 635 3 0.5758011022044088 2010-09-28 False
0.5557037966215086 635 4 0.575810955243821 2010-09-28 False
0.5824074259909684 635 5 0.6107094188376754 2010-09-28 False
0.7412982104030774 635 6 0.7542177688710755 2010-09-28 False
1.1511973574176284 635 7 1.1660729792919171 2010-09-28 False
1.33839856163238 635 8 1.363130260521042 2010-09-28 False
1.4323836762000337 635 9 1.4129033066132264 2010-09-28 False
1.4488790767686903 635 10 1.425536072144289 2010-09-28 False
1.4633169426325474 635 11 1.4594103206412827 2010-09-28 False
1.5283460444890449 635 12 1.4946078824315296 2010-09-28 False
1.447708814182974 635 13 1.441796927187709 2010-09-28 False
1.3982149188827562 635 14 1.4072688710754844 2010-09-28 False
1.478679712326476 635 15 1.4648463593854375 2010-09-28 False
1.644856163238 635 16 1.58088126252505 2010-09-28 False
1.7557902659307574 635 17 1.7263301603206411 2010-09-28 False
1.709063054022412 635 18 1.6083677354709418 2010-09-28 False
1.8677263756481013 635 19 1.6737356379425516 2010-09-28 False
1.910942130791102 635 20 1.866732130928524 2010-09-28 False
1.7687019568489712 635 21 1.7536718436873748 2010-09-28 False
1.4847325639739088 635 22 1.480051269205077 2010-09-28 False
1.1616243518983107 635 23 1.15300334001336 2010-09-28 False
0.8573970219173499 636 0 0.864284330103575 2010-09-29 False
0.6807202610005019 636 1 0.6770895422652856 2010-09-29 False
0.6131136021415425 636 2 0.6011592048112262 2010-09-29 False
0.5824734816797724 636 3 0.577601904443702 2010-09-29 False
0.5735631587753053 636 4 0.5852026394921483 2010-09-29 False
0.617220679270537 636 5 0.6249249916471767 2010-09-29 False
0.7794897105571357 636 6 0.7856655529568993 2010-09-29 False
1.2217215994646142 636 7 1.2010644837955229 2010-09-29 False
1.379826334281412 636 8 1.3545023387905113 2010-09-29 False
1.44377011878869 636 9 1.4174634146341465 2010-09-29 False
1.462916680609001 636 10 1.4543396257935182 2010-09-29 False
1.4801268194746529 636 11 1.426770965586368 2010-09-29 False
1.5334269700518657 636 12 1.4756364851319743 2010-09-29 False
1.4865691818638114 636 13 1.418480454393585 2010-09-29 False
1.4621942446043166 636 14 1.421499498830605 2010-09-29 False
1.5473272544754897 636 15 1.483333277647845 2010-09-29 False
1.744462773966873 636 16 1.6292834948212496 2010-09-29 False
1.831204617701188 636 17 1.7599213164049448 2010-09-29 False
1.7384990798059228 636 18 1.652727530905446 2010-09-29 False
1.8845375606491552 636 19 1.7778748747076512 2010-09-29 False
1.931627906976744 636 20 1.8892086535248915 2010-09-29 False
1.7912722101388658 636 21 1.7752986969595723 2010-09-29 False
1.4821967542245271 636 22 1.4633184096224523 2010-09-29 False
1.1524818470804752 636 23 1.1136366521884395 2010-09-29 False
0.8466766527196653 637 0 0.8194754344919786 2010-09-30 False
0.6734185774058578 637 1 0.6586463903743316 2010-09-30 False
0.5986271129707113 637 2 0.5949715909090909 2010-09-30 False
0.5719551464435146 637 3 0.5728248663101605 2010-09-30 False
0.578998158995816 637 4 0.5880349264705883 2010-09-30 False
0.6121917991631799 637 5 0.6305250668449198 2010-09-30 False
0.7779432635983264 637 6 0.7951148061497325 2010-09-30 False
1.225302259414226 637 7 1.2027611965240643 2010-09-30 False
1.393233640167364 637 8 1.366599598930481 2010-09-30 False
1.4317825941422593 637 9 1.4359391711229943 2010-09-30 False
1.456018242677824 637 10 1.4463607954545457 2010-09-30 False
1.4530751464435143 637 11 1.4497581885026736 2010-09-30 False
1.4896287866108786 637 12 1.503327205882353 2010-09-30 False
1.4425441004184103 637 13 1.4319744318181815 2010-09-30 False
1.4278113807531378 637 14 1.4397416443850268 2010-09-30 False
1.4724005020920503 637 15 1.496079378342246 2010-09-30 False
1.6259290376569038 637 16 1.6701397058823528 2010-09-30 False
1.725438828451883 637 17 1.781756517379679 2010-09-30 False
1.6543608368200835 637 18 1.6987992981283422 2010-09-30 False
1.8611994979079496 637 19 1.7839998328877005 2010-09-30 False
1.9424378242677824 637 20 1.92071557486631 2010-09-30 False
1.7435953138075313 637 21 1.7683348930481284 2010-09-30 False
1.4718396652719663 637 22 1.502415942513369 2010-09-30 False
1.1448706276150626 637 23 1.1598470922459891 2010-09-30 False
0.8727587073007367 638 0 0.8777240802675585 2010-10-01 False
0.6942968854655057 638 1 0.6771010033444815 2010-10-01 False
0.6169603148024113 638 2 0.6153563545150502 2010-10-01 False
0.5831453449430676 638 3 0.5890183946488294 2010-10-01 False
0.5767458137977227 638 4 0.5948546822742474 2010-10-01 False
0.614532819825854 638 5 0.6347165551839465 2010-10-01 False
0.7800048559946418 638 6 0.8016769230769231 2010-10-01 False
1.2255666443402544 638 7 1.2172270903010034 2010-10-01 False
1.3875828868050906 638 8 1.36703745819398 2010-10-01 False
1.4197354320160749 638 9 1.415863712374582 2010-10-01 False
1.4535112190221031 638 10 1.4443051839464882 2010-10-01 False
1.4334536168787675 638 11 1.4355909698996656 2010-10-01 False
1.4847655726724716 638 12 1.5014382943143814 2010-10-01 False
1.4287312458137975 638 13 1.432448829431438 2010-10-01 False
1.3869783991962492 638 14 1.4348903010033445 2010-10-01 False
1.4848079370395175 638 15 1.4852707357859531 2010-10-01 False
1.668092933690556 638 16 1.656686120401338 2010-10-01 False
1.781684360348292 638 17 1.7433065217391304 2010-10-01 False
1.7456230743469523 638 18 1.7298381270903012 2010-10-01 False
1.9084264902880104 638 19 1.843854849498328 2010-10-01 False
1.9501491962491628 638 20 1.88722508361204 2010-10-01 False
1.7740316476892164 638 21 1.748335953177257 2010-10-01 False
1.4999974882786338 638 22 1.4843909698996656 2010-10-01 False
1.1692615539182851 638 23 1.164771906354515 2010-10-01 False
0.8995671691792295 639 0 0.8745291854825221 2010-10-02 False
0.7131675041876047 639 1 0.6843706305402241 2010-10-02 False
0.6304757118927973 639 2 0.6163518983107543 2010-10-02 False
0.5873654941373535 639 3 0.5848499749121927 2010-10-02 False
0.5870331658291457 639 4 0.5838431175781903 2010-10-02 False
0.6246139028475712 639 5 0.6249183810001672 2010-10-02 False
0.7776524288107203 639 6 0.7742351563806656 2010-10-02 False
1.2116840871021777 639 7 1.1777534704800134 2010-10-02 False
1.39077202680067 639 8 1.37663020572002 2010-10-02 False
1.4444286432160802 639 9 1.4424587723699611 2010-10-02 False
1.4705499162479063 639 10 1.4995485867201872 2010-10-02 False
1.4576286432160803 639 11 1.4719767519652116 2010-10-02 False
1.5088606365159132 639 12 1.514137815688242 2010-10-02 False
1.4611941373534338 639 13 1.4323602609131962 2010-10-02 False
1.4244269681742043 639 14 1.4028549924736575 2010-10-02 False
1.4753782244556113 639 15 1.4725547750459944 2010-10-02 False
1.5915544388609717 639 16 1.5833426994480684 2010-10-02 False
1.6482809045226132 639 17 1.6559593577521323 2010-10-02 False
1.6341755443886097 639 18 1.6095597926074596 2010-10-02 False
1.831796984924623 639 19 1.6985740090316106 2010-10-02 False
1.8646214405360133 639 20 1.8262756313764843 2010-10-02 False
1.6920742043551091 639 21 1.704685566148185 2010-10-02 False
1.484863149078727 639 22 1.4875310252550595 2010-10-02 False
1.2695073701842543 639 23 1.2519347717009537 2010-10-02 False
1.0038192629815743 640 0 0.9907267558528428 2010-10-03 False
0.7855921273031825 640 1 0.7702444816053512 2010-10-03 False
0.6676752093802345 640 2 0.6526941471571907 2010-10-03 False
0.6065475711892797 640 3 0.5975188963210702 2010-10-03 False
0.5789807370184255 640 4 0.5784448160535117 2010-10-03 False
0.6015988274706868 640 5 0.5937655518394649 2010-10-03 False
0.6589938023450587 640 6 0.6559008361204014 2010-10-03 False
0.806113567839196 640 7 0.7962702341137123 2010-10-03 False
1.0819036850921273 640 8 1.0960555183946488 2010-10-03 False
1.3932463986599666 640 9 1.3784329431438127 2010-10-03 False
1.560069514237856 640 10 1.514783110367893 2010-10-03 False
1.6008257956448912 640 11 1.5584198996655516 2010-10-03 False
1.6730400335008373 640 12 1.5916640468227423 2010-10-03 False
1.6237567839195983 640 13 1.5484122073578597 2010-10-03 False
1.535662311557789 640 14 1.483096153846154 2010-10-03 False
1.517491457286432 640 15 1.4347157190635451 2010-10-03 False
1.6004061976549413 640 16 1.4739956521739128 2010-10-03 False
1.7088654941373531 640 17 1.6263558528428097 2010-10-03 False
1.7718443886097153 640 18 1.6921177257525082 2010-10-03 False
1.90285108877722 640 19 1.7791235785953177 2010-10-03 False
1.7818321608040202 640 20 1.7648974916387958 2010-10-03 False
1.6335338358458962 640 21 1.637676755852843 2010-10-03 False
1.4412065326633168 640 22 1.4015229096989967 2010-10-03 False
1.206380904522613 640 23 1.2052602006688964 2010-10-03 False
0.9933393634840872 641 0 0.9815846153846154 2010-10-04 False
0.8058480737018426 641 1 0.7702175585284281 2010-10-04 False
0.6803100502512562 641 2 0.6560392976588628 2010-10-04 False
0.6092010050251256 641 3 0.5955409698996655 2010-10-04 False
0.5882068676716918 641 4 0.5719382943143813 2010-10-04 False
0.5912108877721943 641 5 0.56813745819398 2010-10-04 False
0.6257597989949749 641 6 0.6037441471571907 2010-10-04 False
0.7183596314907873 641 7 0.7071237458193981 2010-10-04 False
0.914682244556114 641 8 0.8955262541806019 2010-10-04 False
1.2170919597989949 641 9 1.1801709030100336 2010-10-04 False
1.4565487437185929 641 10 1.4067789297658864 2010-10-04 False
1.5508882747068675 641 11 1.5233177257525083 2010-10-04 False
1.652199664991625 641 12 1.6324055183946489 2010-10-04 False
1.5949515912897825 641 13 1.547489297658863 2010-10-04 False
1.486909380234506 641 14 1.423965050167224 2010-10-04 False
1.3814584589614742 641 15 1.3523240802675585 2010-10-04 False
1.4145271356783915 641 16 1.3604379598662206 2010-10-04 False
1.4964340033500836 641 17 1.4514847826086958 2010-10-04 False
1.6062834170854272 641 18 1.5988720735785955 2010-10-04 False
1.8355417085427137 641 19 1.7649147157190637 2010-10-04 False
1.7994896147403685 641 20 1.7978100334448162 2010-10-04 False
1.6712061976549413 641 21 1.6660943143812708 2010-10-04 False
1.4161204355108876 641 22 1.4353010033444815 2010-10-04 False
1.1322546063651593 641 23 1.1168217391304347 2010-10-04 False
0.881918063002681 642 0 0.8449519986619836 2010-10-05 False
0.71553418230563 642 1 0.6663237999665496 2010-10-05 False
0.6213081434316353 642 2 0.5864992473657803 2010-10-05 False
0.5762900469168901 642 3 0.5535193176116407 2010-10-05 False
0.5693441689008043 642 4 0.5557037966215086 2010-10-05 False
0.5993914209115282 642 5 0.5824074259909684 2010-10-05 False
0.7518932640750671 642 6 0.7412982104030774 2010-10-05 False
1.169001172922252 642 7 1.1511973574176284 2010-10-05 False
1.379259550938338 642 8 1.33839856163238 2010-10-05 False
1.431417560321716 642 9 1.4323836762000337 2010-10-05 False
1.4679725201072389 642 10 1.4488790767686903 2010-10-05 False
1.4702731233243969 642 11 1.4633169426325474 2010-10-05 False
1.5315872989276138 642 12 1.5283460444890449 2010-10-05 False
1.5015474195710456 642 13 1.447708814182974 2010-10-05 False
1.4485951742627343 642 14 1.3982149188827562 2010-10-05 False
1.5181776139410188 642 15 1.478679712326476 2010-10-05 False
1.7415132372654154 642 16 1.644856163238 2010-10-05 False
1.835354390080429 642 17 1.7557902659307574 2010-10-05 False
1.7551218163538873 642 18 1.709063054022412 2010-10-05 False
1.913347184986595 642 19 1.8677263756481013 2010-10-05 False
1.907797922252011 642 20 1.910942130791102 2010-10-05 False
1.7427573726541554 642 21 1.7687019568489712 2010-10-05 False
1.4729287868632708 642 22 1.4847325639739088 2010-10-05 False
1.1563434986595174 642 23 1.1616243518983107 2010-10-05 False
0.8781836461126006 643 0 0.8573970219173499 2010-10-06 False
0.7092272117962466 643 1 0.6807202610005019 2010-10-06 False
0.6292860254691689 643 2 0.6131136021415425 2010-10-06 False
0.5906172922252011 643 3 0.5824734816797724 2010-10-06 False
0.58490918230563 643 4 0.5735631587753053 2010-10-06 False
0.6283964477211796 643 5 0.617220679270537 2010-10-06 False
0.7896389075067025 643 6 0.7794897105571357 2010-10-06 False
1.2293758378016086 643 7 1.2217215994646142 2010-10-06 False
1.3741157841823055 643 8 1.379826334281412 2010-10-06 False
1.4062815013404826 643 9 1.44377011878869 2010-10-06 False
1.4363150134048257 643 10 1.462916680609001 2010-10-06 False
1.428394436997319 643 11 1.4801268194746529 2010-10-06 False
1.4947944034852545 643 12 1.5334269700518657 2010-10-06 False
1.4310340147453082 643 13 1.4865691818638114 2010-10-06 False
1.4213339477211795 643 14 1.4621942446043166 2010-10-06 False
1.4809058310991958 643 15 1.5473272544754897 2010-10-06 False
1.6296759383378014 643 16 1.744462773966873 2010-10-06 False
1.7808476876675603 643 17 1.831204617701188 2010-10-06 False
1.719883713136729 643 18 1.7384990798059228 2010-10-06 False
1.9285953418230564 643 19 1.8845375606491552 2010-10-06 False
1.9428471849865951 643 20 1.931627906976744 2010-10-06 False
1.7511637064343164 643 21 1.7912722101388658 2010-10-06 False
1.478985422252011 643 22 1.4821967542245271 2010-10-06 False
1.1446538203753351 643 23 1.1524818470804752 2010-10-06 False
0.8688213507625272 644 0 0.8466766527196653 2010-10-07 False
0.6759725155019273 644 1 0.6734185774058578 2010-10-07 False
0.6049036366683426 644 2 0.5986271129707113 2010-10-07 False
0.5799391654097537 644 3 0.5719551464435146 2010-10-07 False
0.5725816993464052 644 4 0.578998158995816 2010-10-07 False
0.6144079101726161 644 5 0.6121917991631799 2010-10-07 False
0.7819735210323445 644 6 0.7779432635983264 2010-10-07 False
1.2067804591922238 644 7 1.225302259414226 2010-10-07 False
1.3906078431372548 644 8 1.393233640167364 2010-10-07 False
1.4374972347913524 644 9 1.4317825941422593 2010-10-07 False
1.4467648734707557 644 10 1.456018242677824 2010-10-07 False
1.4530651918887214 644 11 1.4530751464435143 2010-10-07 False
1.5022763532763534 644 12 1.4896287866108786 2010-10-07 False
1.4399949723479135 644 13 1.4425441004184103 2010-10-07 False
1.4199750293279705 644 14 1.4278113807531378 2010-10-07 False
1.4709421820010058 644 15 1.4724005020920503 2010-10-07 False
1.6199237472766883 644 16 1.6259290376569038 2010-10-07 False
1.7336943187531422 644 17 1.725438828451883 2010-10-07 False
1.7081176470588235 644 18 1.6543608368200835 2010-10-07 False
1.946325121501592 644 19 1.8611994979079496 2010-10-07 False
1.9343996983408749 644 20 1.9424378242677824 2010-10-07 False
1.7616004692475282 644 21 1.7435953138075313 2010-10-07 False
1.5164739400033516 644 22 1.4718396652719663 2010-10-07 False
1.179844310373722 644 23 1.1448706276150626 2010-10-07 False
0.8999515588333892 645 0 0.8727587073007367 2010-10-08 False
0.7094089842440496 645 1 0.6942968854655057 2010-10-08 False
0.6275569896077774 645 2 0.6169603148024113 2010-10-08 False
0.5929663090848138 645 3 0.5831453449430676 2010-10-08 False
0.5771037546094536 645 4 0.5767458137977227 2010-10-08 False
0.6177447200804559 645 5 0.614532819825854 2010-10-08 False
0.7893784780422395 645 6 0.7800048559946418 2010-10-08 False
1.2268714381495138 645 7 1.2255666443402544 2010-10-08 False
1.4163940663761314 645 8 1.3875828868050906 2010-10-08 False
1.4401168286959436 645 9 1.4197354320160749 2010-10-08 False
1.457442842775729 645 10 1.4535112190221031 2010-10-08 False
1.440094200469326 645 11 1.4334536168787675 2010-10-08 False
1.4923085819644653 645 12 1.4847655726724716 2010-10-08 False
1.4333141133087497 645 13 1.4287312458137975 2010-10-08 False
1.3834210526315789 645 14 1.3869783991962492 2010-10-08 False
1.436367582970164 645 15 1.4848079370395175 2010-10-08 False
1.613540060341938 645 16 1.668092933690556 2010-10-08 False
1.7044738518270195 645 17 1.781684360348292 2010-10-08 False
1.7133992624874286 645 18 1.7456230743469523 2010-10-08 False
1.9491674488769688 645 19 1.9084264902880104 2010-10-08 False
1.9094284277572915 645 20 1.9501491962491628 2010-10-08 False
1.7637152195776065 645 21 1.7740316476892164 2010-10-08 False
1.483805564867583 645 22 1.4999974882786338 2010-10-08 False
1.1666402950050283 645 23 1.1692615539182851 2010-10-08 False
0.9061326291079812 646 0 0.8995671691792295 2010-10-09 False
0.7199476861167002 646 1 0.7131675041876047 2010-10-09 False
0.6413269617706238 646 2 0.6304757118927973 2010-10-09 False
0.6035254862508383 646 3 0.5873654941373535 2010-10-09 False
0.6016104963112006 646 4 0.5870331658291457 2010-10-09 False
0.627484071093226 646 5 0.6246139028475712 2010-10-09 False
0.7780177733065057 646 6 0.7776524288107203 2010-10-09 False
1.2184548960429242 646 7 1.2116840871021777 2010-10-09 False
1.4214632796780684 646 8 1.39077202680067 2010-10-09 False
1.4448043259557344 646 9 1.4444286432160802 2010-10-09 False
1.4810214621059692 646 10 1.4705499162479063 2010-10-09 False
1.5022578806170357 646 11 1.4576286432160803 2010-10-09 False
1.5201267605633804 646 12 1.5088606365159132 2010-10-09 False
1.459842890677398 646 13 1.4611941373534338 2010-10-09 False
1.4140570087189803 646 14 1.4244269681742043 2010-10-09 False
1.4669418175720994 646 15 1.4753782244556113 2010-10-09 False
1.584853621730382 646 16 1.5915544388609717 2010-10-09 False
1.6706145204560698 646 17 1.6482809045226132 2010-10-09 False
1.7145985915492958 646 18 1.6341755443886097 2010-10-09 False
1.915733400402415 646 19 1.831796984924623 2010-10-09 False
1.8251569416499 646 20 1.8646214405360133 2010-10-09 False
1.6597914151576123 646 21 1.6920742043551091 2010-10-09 False
1.4809567404426558 646 22 1.484863149078727 2010-10-09 False
1.2783822937625755 646 23 1.2695073701842543 2010-10-09 False
